b,z,n,warmup,operations,workload,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,path_schedule,deterministic_numerator,deterministic_denominator
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,61,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,62,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,63,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,64,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,65,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,66,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,67,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,68,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,69,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,70,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,71,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,72,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,73,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,74,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,75,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,76,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,77,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,78,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,79,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,80,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,81,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,82,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,83,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,84,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,85,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,86,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,87,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,88,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,89,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,90,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,91,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,92,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,93,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,94,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,95,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,96,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,97,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,98,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,99,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,100,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,101,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,102,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,103,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,104,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,105,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,106,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,107,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,108,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,109,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,110,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,111,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,112,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,113,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,114,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,115,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,116,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,117,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,118,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,119,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,120,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,121,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,122,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,123,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,124,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,125,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,126,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,127,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,128,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,129,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,130,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,131,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,132,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,133,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,134,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,135,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,136,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,137,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,138,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,139,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,140,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,141,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,142,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,143,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,144,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,145,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,146,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,147,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,148,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,149,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,150,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,151,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,152,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,153,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,154,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,155,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
2,4,1048576,33554432,1048576,cycle,os-getrandom,random-old-and-new-paths,post,156,1048576,1.00000000000000000,-0.000000000,legacy-root-lane,access-plus-rate-deterministic,1,2
